,voltage,cmean,cstd,lmean,lstd,vmean,vstd
44,44.0,40.085499999999996,0.014500000000001734,-0.006,0.001,15.0,0.0
45,45.0,40.55,0.015000000000000568,-0.0055,0.0015,15.0,0.0
46,46.0,41.0245,0.015499999999999403,-0.004,0.0,15.0,0.0
47,47.0,41.5055,0.015499999999999403,-0.0055,0.0015,15.0,0.0
48,48.0,41.998999999999995,0.01600000000000179,-0.004,0.0,15.0,0.0
49,49.0,42.4995,0.016500000000000625,-0.004,0.0,15.0,0.0
50,50.0,43.0105,0.017499999999998295,-0.0055,0.0015,15.0,0.0
51,51.0,43.5315,0.017499999999998295,-0.0055,0.0015,15.0,0.0
52,52.0,44.064499999999995,0.018499999999999517,-0.0055,0.0015,15.0,0.0
53,53.0,44.609,0.01899999999999835,-0.0055,0.0015,15.0,0.0
54,54.0,45.167500000000004,0.018499999999999517,-0.0055,0.0015,15.0,0.0
55,55.0,45.7285,0.019499999999997186,-0.005,0.002,15.0,0.0
56,56.0,46.3095,0.02049999999999841,-0.0015,0.0015,15.0,0.0
57,57.0,46.9005,0.02049999999999841,-0.0015,0.0015,15.0,0.0
58,58.0,47.501999999999995,0.022000000000002018,-0.0015,0.0015,15.0,0.0
59,59.0,48.117999999999995,0.022000000000002018,-0.0015,0.0015,15.0,0.0
60,60.0,48.7485,0.024500000000003297,-0.001,0.001,15.0,0.0
61,61.0,49.39,0.022999999999999687,0.0,0.0,15.0,0.0
62,62.0,50.047,0.022000000000002018,0.0,0.0,15.0,0.0
63,63.0,50.716,0.02499999999999858,0.0,0.0,15.0,0.0
64,64.0,51.4025,0.02650000000000219,0.0,0.0,15.0,0.0
65,65.0,52.1035,0.025499999999997414,0.0,0.0,15.0,0.0
66,66.0,52.8185,0.027499999999999858,0.0,0.0,15.0,0.0
67,67.0,53.551500000000004,0.028499999999997527,0.0,0.0,15.0,0.0
68,68.0,54.2995,0.02850000000000108,0.0,0.0,15.0,0.0
69,69.0,55.064499999999995,0.029500000000002302,0.0,0.0,15.0,0.0
70,70.0,55.849999999999994,0.028999999999999915,0.0,0.0,15.0,0.0
71,71.0,56.652,0.030000000000001137,0.0,0.0,15.0,0.0
72,72.0,57.4705,0.03049999999999997,0.0,0.0,15.0,0.0
73,73.0,58.3125,0.031500000000001194,0.0,0.0,15.0,0.0
74,74.0,59.1715,0.03249999999999886,0.0,0.0,15.0,0.0
75,75.0,60.057,0.03399999999999892,0.0,0.0,15.0,0.0
76,76.0,60.957499999999996,0.03550000000000253,0.0,0.0,15.0,0.0
77,77.0,61.8805,0.0365000000000002,0.0,0.0,15.0,0.0
78,78.0,62.828,0.037000000000002586,0.005,0.005,15.0,0.0
79,79.0,63.80500000000001,0.038000000000000256,0.01,0.0,15.0,0.0
80,80.0,64.803,0.03900000000000148,0.01,0.0,15.0,0.0
81,81.0,65.8275,0.04349999999999454,0.01,0.0,15.0,0.0
82,82.0,66.87899999999999,0.03999999999999915,0.01,0.0,15.0,0.0
83,83.0,67.95750000000001,0.042499999999996874,0.01,0.0,15.0,0.0
84,84.0,69.06200000000001,0.04299999999999926,0.01,0.0,15.0,0.0
85,85.0,70.203,0.045000000000001705,0.01,0.0,15.0,0.0
86,86.0,71.3725,0.04550000000000409,0.01,0.0,15.0,0.0
87,87.0,72.57,0.047999999999994714,0.01,0.0,15.0,0.0
88,88.0,73.71600000000001,0.0730000000000004,0.01,0.0,15.0,0.0
89,89.0,74.9565,0.08250000000000313,0.01,0.0,15.0,0.0
90,90.0,76.257,0.09299999999999642,0.01,0.0,15.0,0.0
91,91.0,77.593,0.08899999999999864,0.01,0.0,15.0,0.0
92,92.0,78.97800000000001,0.10199999999999676,0.02,0.0,15.0,0.0
93,93.0,80.55250000000001,0.060499999999997556,0.02,0.0,15.0,0.0
94,94.0,81.923,0.09000000000000341,0.02,0.0,15.0,0.0
95,95.0,83.412,0.10099999999999909,0.02,0.0,15.0,0.0
96,96.0,85.13999999999999,0.05799999999999983,0.02,0.0,15.0,0.0
97,97.0,86.78649999999999,0.05749999999999744,0.02,0.0,15.0,0.0
98,98.0,88.341,0.1039999999999992,0.02,0.0,15.0,0.0
99,99.0,90.0455,0.11749999999999972,0.025,0.004999999999999999,15.0,0.0
100,100.0,92.009,0.0660000000000025,0.03,0.0,15.0,0.0
101,101.0,93.736,0.10999999999999943,0.03,0.0,15.0,0.0
102,102.0,95.6175,0.12950000000000017,0.03,0.0,15.0,0.0
103,103.0,97.80850000000001,0.07849999999999824,0.03,0.0,15.0,0.0
104,104.0,99.924,0.07900000000000063,0.03,0.0,15.0,0.0
105,105.0,101.9435,0.13450000000000273,0.04,0.0,15.0,0.0
106,106.0,104.363,0.09000000000000341,0.04,0.0,15.0,0.0
107,107.0,106.553,0.14300000000000068,0.05500000000000001,0.015000000000000003,15.0,0.0
108,108.0,109.1505,0.0975000000000037,0.04,0.0,15.0,0.0
109,109.0,111.73400000000001,0.10600000000000165,0.04,0.0,15.0,0.0
110,110.0,114.42699999999999,0.10400000000000631,0.04,0.0,15.0,0.0
111,111.0,117.263,0.11699999999999733,0.05,0.0,15.0,0.0
112,112.0,120.2105,0.11749999999999972,0.05,0.0,15.0,0.0
113,113.0,123.321,0.125,0.055,0.0049999999999999975,15.0,0.0
114,114.0,126.59,0.12400000000000233,0.06,0.0,15.0,0.0
115,115.0,130.02100000000002,0.13799999999999102,0.07,0.0,15.0,0.0
116,116.0,133.6575,0.14650000000000318,0.07,0.0,15.0,0.0
117,117.0,137.561,0.1490000000000009,0.08,0.0,15.0,0.0
118,118.0,141.615,0.14499999999999602,0.08,0.009999999999999995,7.5,0.0
119,119.0,146.04500000000002,0.13500000000000512,0.09,0.0,7.5,0.0
120,120.0,150.72,0.15000000000000568,0.12000000000000001,0.020000000000000004,7.5,0.0
121,121.0,155.29500000000002,0.2850000000000108,0.1,0.0,7.5,0.0
122,122.0,160.92,0.21999999999999886,0.12,0.0,7.5,0.0
123,123.0,166.745,0.23499999999999943,0.14,0.0,7.5,0.0
124,124.0,173.03500000000003,0.23499999999999943,0.14,0.0,7.5,0.0
125,125.0,179.985,0.26500000000000057,0.18,0.0,7.5,0.0
126,126.0,187.645,0.2849999999999966,0.2,0.0,7.5,0.0
127,127.0,196.08999999999997,0.3299999999999983,0.265,0.03499999999999999,7.5,0.0
128,128.0,205.685,0.34499999999999886,0.29000000000000004,0.009999999999999981,7.5,0.0
129,129.0,216.72,0.4199999999999875,0.3,0.0,7.5,0.0
130,130.0,229.54500000000002,0.4549999999999983,0.4,0.0,7.5,0.0
131,131.0,245.14,0.6799999999999926,3.3,0.7999999999999998,7.5,0.0
132,132.0,271.5,10.5,2190.0,190.0,0.03,0.0
133,133.0,276.25,0.6499999999999773,116.5,5.5,0.75,0.0
