,voltage,cmean,cstd,lmean,lstd,vmean,vstd
0,150.0,308.706,0.03900000000001569,10.940000000000001,0.020000000000000462,3.0,0.0
1,149.0,304.06100000000004,0.00899999999998613,10.51,0.0,3.0,0.0
2,148.0,298.64,0.04200000000000159,9.969999999999999,0.03000000000000025,3.0,0.0
3,147.0,290.938,0.16200000000000614,9.61,0.05999999999999961,3.0,0.0
4,146.0,274.8705,0.005499999999983629,5.016,0.05600000000000005,7.5,0.0
5,145.0,260.748,0.055999999999983174,4.536,0.01399999999999979,7.5,0.0
6,144.0,248.5005,0.06449999999999534,4.214,0.01399999999999979,7.5,0.0
7,143.0,237.7065,0.07750000000000057,3.91,0.020000000000000018,7.5,0.0
8,142.0,228.07600000000002,0.07899999999999352,3.585,0.02499999999999991,7.5,0.0
9,141.0,219.368,0.08599999999999852,3.175,0.04500000000000015,7.5,0.0
10,140.0,211.437,0.08200000000000784,2.5700000000000003,0.11999999999999988,7.5,0.0
11,139.0,204.2035,0.07349999999999568,2.4000000000000004,0.010000000000000009,7.5,0.0
12,138.0,197.493,0.07200000000000273,2.3600000000000003,0.010000000000000009,7.5,0.0
13,137.0,191.3055,0.07750000000000057,2.3,0.010000000000000009,7.5,0.0
14,136.0,185.5225,0.08050000000000068,2.24,0.010000000000000009,7.5,0.0
15,135.0,180.0845,0.07150000000000034,2.16,0.010000000000000009,7.5,0.0
16,134.0,174.981,0.0730000000000075,2.025,0.015000000000000124,7.5,0.0
17,133.0,170.17950000000002,0.0764999999999958,1.92,0.010000000000000009,7.5,0.0
18,132.0,165.4995,0.059499999999999886,0.13,0.0,7.5,0.0
19,131.0,161.39100000000002,0.10899999999999466,0.15000000000000002,0.05,7.5,0.0
20,130.0,157.21300000000002,0.055999999999997385,0.10500000000000001,0.0049999999999999975,7.5,0.0
21,129.0,153.49849999999998,0.10150000000000148,0.09,0.0,7.5,0.0
22,128.0,149.8605,0.10650000000001114,0.09,0.0,7.5,0.0
23,127.0,146.219,0.05500000000000682,0.08499999999999999,0.0049999999999999975,7.5,0.0
24,126.0,142.868,0.05500000000000682,0.08,0.0,7.5,0.0
25,125.0,139.7985,0.09149999999999636,0.08,0.0,7.5,0.0
26,124.0,136.7535,0.09450000000001069,0.07,0.0,11.25,3.75
27,123.0,133.70499999999998,0.06500000000001194,0.065,0.0050000000000000044,15.0,0.0
28,122.0,130.862,0.057999999999992724,0.06,0.0,15.0,0.0
29,121.0,128.135,0.04899999999999238,0.06,0.0,15.0,0.0
30,120.0,125.5335,0.050499999999999545,0.05,0.0,15.0,0.0
31,119.0,123.012,0.05100000000000193,0.05,0.0,15.0,0.0
32,118.0,120.586,0.04999999999999716,0.05,0.0,15.0,0.0
33,117.0,118.2405,0.048500000000004206,0.04,0.0,15.0,0.0
34,116.0,115.977,0.04999999999999716,0.04,0.0,15.0,0.0
35,115.0,113.87450000000001,0.07549999999999812,0.02,0.02,15.0,0.0
36,114.0,111.7715,0.07849999999999824,0.02,0.02,15.0,0.0
37,113.0,109.62,0.04800000000000182,0.04,0.0,15.0,0.0
38,112.0,107.61500000000001,0.044000000000004036,0.04,0.0,15.0,0.0
39,111.0,105.7855,0.07250000000000512,0.035,0.005000000000000001,15.0,0.0
40,110.0,103.9395,0.08050000000000068,0.035,0.005000000000000001,15.0,0.0
41,109.0,102.03049999999999,0.042499999999996874,0.03,0.0,15.0,0.0
42,108.0,100.352,0.07099999999999795,0.03,0.0,15.0,0.0
43,107.0,98.5565,0.041499999999999204,0.03,0.0,15.0,0.0
44,106.0,96.9745,0.06750000000000256,0.03,0.0,15.0,0.0
45,105.0,95.26750000000001,0.040500000000001535,0.03,0.0,15.0,0.0
46,104.0,93.7795,0.0625,0.025,0.004999999999999999,15.0,0.0
47,103.0,92.268,0.07099999999999795,0.02,0.0,15.0,0.0
48,102.0,90.684,0.0379999999999967,0.02,0.0,15.0,0.0
49,101.0,89.3075,0.06450000000000244,0.02,0.0,15.0,0.0
50,100.0,87.914,0.0660000000000025,0.02,0.0,15.0,0.0
51,99.0,86.544,0.0660000000000025,0.02,0.0,15.0,0.0
52,98.0,85.1045,0.039500000000003865,0.02,0.0,15.0,0.0
53,97.0,83.772,0.036000000000001364,0.02,0.0,15.0,0.0
54,96.0,82.5665,0.05649999999999977,0.015,0.005,15.0,0.0
55,95.0,81.338,0.06200000000000472,0.015,0.005,15.0,0.0
56,94.0,80.122,0.06300000000000239,0.01,0.0,15.0,0.0
57,93.0,78.8455,0.0344999999999942,0.01,0.0,15.0,0.0
58,92.0,77.741,0.054000000000002046,0.01,0.0,15.0,0.0
59,91.0,76.62049999999999,0.05850000000000222,0.01,0.0,15.0,0.0
60,90.0,75.441,0.03900000000000148,0.01,0.0,15.0,0.0
61,89.0,74.3395,0.0344999999999942,0.01,0.0,15.0,0.0
62,88.0,73.2715,0.03350000000000364,0.01,0.0,15.0,0.0
63,87.0,72.223,0.03300000000000125,0.01,0.0,15.0,0.0
64,86.0,71.2,0.03499999999999659,0.01,0.0,15.0,0.0
65,85.0,70.1995,0.03249999999999886,0.01,0.0,15.0,0.0
66,84.0,69.22200000000001,0.030999999999998806,0.01,0.0,15.0,0.0
67,83.0,68.26599999999999,0.030999999999998806,0.01,0.0,15.0,0.0
68,82.0,67.32,0.029000000000003467,0.01,0.0,15.0,0.0
69,81.0,66.4045,0.030500000000003524,0.01,0.0,15.0,0.0
70,80.0,65.504,0.030000000000001137,0.01,0.0,15.0,0.0
71,79.0,64.6215,0.02949999999999875,0.005,0.005,15.0,0.0
72,78.0,63.7535,0.029500000000002302,0.005,0.005,15.0,0.0
73,77.0,62.906000000000006,0.028999999999999915,0.005,0.005,15.0,0.0
74,76.0,62.073499999999996,0.028499999999997527,0.0,0.0,15.0,0.0
75,75.0,61.256,0.028999999999999915,0.0,0.0,15.0,0.0
76,74.0,60.453,0.028000000000002245,0.0,0.0,15.0,0.0
77,73.0,59.665000000000006,0.028999999999999915,0.0,0.0,15.0,0.0
78,72.0,58.891999999999996,0.028000000000002245,0.0,0.0,15.0,0.0
79,71.0,58.126,0.027000000000001023,0.0,0.0,15.0,0.0
80,70.0,57.382999999999996,0.0259999999999998,0.0,0.0,15.0,0.0
81,69.0,56.6515,0.027499999999999858,0.0,0.0,15.0,0.0
82,68.0,55.931,0.0259999999999998,0.0,0.0,15.0,0.0
83,67.0,55.2205,0.027499999999999858,0.0,0.0,15.0,0.0
84,66.0,54.525499999999994,0.024499999999999744,0.0,0.0,15.0,0.0
85,65.0,53.838499999999996,0.025499999999997414,0.0,0.0,15.0,0.0
86,64.0,53.166,0.0259999999999998,0.0,0.0,15.0,0.0
87,63.0,52.504000000000005,0.02500000000000213,0.0,0.0,15.0,0.0
88,62.0,51.851,0.0259999999999998,0.0,0.0,15.0,0.0
89,61.0,51.210499999999996,0.023500000000002075,0.0,0.0,15.0,0.0
90,60.0,50.577,0.02499999999999858,0.0,0.0,15.0,0.0
91,59.0,49.956,0.023999999999997357,0.0,0.0,15.0,0.0
92,58.0,49.343999999999994,0.0259999999999998,0.0,0.0,15.0,0.0
93,57.0,48.739000000000004,0.023999999999997357,0.0,0.0,15.0,0.0
94,56.0,48.1455,0.023499999999998522,0.0,0.0,15.0,0.0
95,55.0,47.5645,0.022500000000000853,0.0,0.0,15.0,0.0
96,54.0,46.987,0.02400000000000091,0.0,0.0,15.0,0.0
97,53.0,46.4165,0.022500000000000853,-0.005,0.005,15.0,0.0
98,52.0,45.859,0.021999999999998465,0.0,0.0,15.0,0.0
99,51.0,45.310500000000005,0.02149999999999963,0.0,0.0,15.0,0.0
100,50.0,44.7675,0.022500000000000853,-0.005,0.005,15.0,0.0
101,49.0,44.236000000000004,0.022999999999999687,0.0,0.0,15.0,0.0
102,48.0,43.713,0.021999999999998465,-0.005,0.005,15.0,0.0
103,47.0,43.192,0.021000000000000796,-0.005,0.005,15.0,0.0
104,46.0,42.680499999999995,0.02149999999999963,-0.01,0.0,15.0,0.0
105,45.0,42.1795,0.022500000000000853,-0.01,0.0,15.0,0.0
106,44.0,41.683499999999995,0.02149999999999963,-0.01,0.0,15.0,0.0
107,43.0,41.196,0.021000000000000796,-0.01,0.0,15.0,0.0
108,42.0,40.714,0.021999999999998465,-0.01,0.0,15.0,0.0
109,41.0,40.24,0.021000000000000796,-0.01,0.0,15.0,0.0
110,40.0,39.7695,0.02049999999999841,-0.01,0.0,15.0,0.0
111,39.0,39.3095,0.021500000000003183,-0.01,0.0,15.0,0.0
112,38.0,38.855000000000004,0.019999999999999574,-0.01,0.0,15.0,0.0
113,37.0,38.405,0.019999999999999574,-0.01,0.0,15.0,0.0
114,36.0,37.963,0.021000000000000796,-0.01,0.0,15.0,0.0
115,35.0,37.5275,0.02050000000000196,-0.01,0.0,15.0,0.0
116,34.0,37.0965,0.01950000000000074,-0.01,0.0,15.0,0.0
117,33.0,36.67400000000001,0.019999999999999574,-0.01,0.0,15.0,0.0
118,32.0,36.2525,0.01950000000000074,-0.01,0.0,15.0,0.0
119,31.0,35.839,0.01899999999999835,-0.01,0.0,15.0,0.0
120,30.0,35.432500000000005,0.018499999999999517,-0.01,0.0,15.0,0.0
121,29.0,35.028999999999996,0.019000000000001904,-0.01,0.0,15.0,0.0
122,28.0,34.631,0.018000000000000682,-0.01,0.0,15.0,0.0
123,27.0,34.2425,0.01850000000000307,-0.01,0.0,15.0,0.0
124,26.0,33.8565,0.019499999999997186,-0.01,0.0,15.0,0.0
125,25.0,33.476,0.018000000000000682,-0.01,0.0,15.0,0.0
126,24.0,33.1035,0.018499999999999517,-0.01,0.0,15.0,0.0
127,23.0,32.7295,0.017499999999998295,-0.01,0.0,15.0,0.0
128,22.0,32.3715,0.018499999999999517,-0.008,0.0,15.0,0.0
129,21.0,32.008,0.01800000000000246,-0.0075,0.0005,15.0,0.0
130,20.0,31.652,0.019000000000000128,-0.008,0.0,15.0,0.0
131,19.0,31.302,0.018000000000000682,-0.0085,0.0004999999999999996,15.0,0.0
132,18.0,30.9555,0.01750000000000007,-0.009,0.0,15.0,0.0
133,17.0,30.612000000000002,0.017999999999998906,-0.009,0.0,15.0,0.0
134,16.0,30.2765,0.01649999999999885,-0.008,0.0009999999999999996,15.0,0.0
135,15.0,29.945999999999998,0.017999999999998906,-0.009,0.0,15.0,0.0
136,14.0,29.615499999999997,0.01750000000000007,-0.009,0.0,15.0,0.0
137,13.0,29.2915,0.01750000000000007,-0.009,0.0,15.0,0.0
138,12.0,28.971,0.01699999999999946,-0.009,0.0,15.0,0.0
139,11.0,28.657,0.01699999999999946,-0.009,0.0,15.0,0.0
140,10.0,28.347499999999997,0.01750000000000007,-0.009,0.0,15.0,0.0
141,9.0,28.0405,0.01750000000000007,-0.009,0.0,15.0,0.0
142,8.0,27.738500000000002,0.01750000000000007,-0.0095,0.0005000000000000004,15.0,0.0
143,7.0,27.438499999999998,0.01750000000000007,-0.012,0.002,15.0,0.0
144,6.0,27.144,0.017000000000001236,-0.01,0.0,15.0,0.0
145,5.0,26.854,0.01699999999999946,-0.01,0.0,15.0,0.0
146,4.0,26.567,0.01699999999999946,-0.01,0.0,15.0,0.0
147,3.0,26.2835,0.015499999999999403,-0.01,0.0,15.0,0.0
148,2.0,26.0045,0.016500000000000625,-0.01,0.0,15.0,0.0
149,1.0,25.731,0.017000000000001236,-0.01,0.0,15.0,0.0
150,0.0,25.4585,0.015499999999999403,-0.01,0.0,15.0,0.0
