,voltage,cmean,cstd,lmean,lstd,vmean,vstd
70,70.0,49.9525,0.023499999999998522,0.0,0.0,15.0,0.0
71,71.0,50.5895,0.024499999999999744,0.0,0.0,15.0,0.0
72,72.0,51.230500000000006,0.024499999999999744,0.0,0.0,15.0,0.0
73,73.0,51.89,0.0259999999999998,0.0,0.0,15.0,0.0
74,74.0,52.56,0.0259999999999998,0.0,0.0,15.0,0.0
75,75.0,53.243,0.027999999999998693,0.0,0.0,15.0,0.0
76,76.0,53.942499999999995,0.027499999999999858,0.0,0.0,15.0,0.0
77,77.0,54.6565,0.02850000000000108,0.0,0.0,15.0,0.0
78,78.0,55.384,0.028999999999999915,0.0,0.0,15.0,0.0
79,79.0,56.1275,0.02949999999999875,0.0,0.0,15.0,0.0
80,80.0,56.887,0.030000000000001137,0.0,0.0,15.0,0.0
81,81.0,57.661,0.030999999999998806,0.0,0.0,15.0,0.0
82,82.0,58.454499999999996,0.03149999999999764,0.0,0.0,15.0,0.0
83,83.0,59.259,0.030999999999998806,0.0,0.0,15.0,0.0
84,84.0,60.0835,0.03249999999999886,0.0,0.0,15.0,0.0
85,85.0,60.928,0.0329999999999977,0.0,0.0,15.0,0.0
86,86.0,61.792500000000004,0.033500000000000085,0.0,0.0,15.0,0.0
87,87.0,62.6755,0.03549999999999898,0.0,0.0,15.0,0.0
88,88.0,63.577,0.03500000000000014,0.005,0.005,15.0,0.0
89,89.0,64.4995,0.03549999999999898,0.005,0.005,15.0,0.0
90,90.0,65.4445,0.03750000000000142,0.0,0.0,15.0,0.0
91,91.0,66.41,0.036999999999999034,0.01,0.0,15.0,0.0
92,92.0,67.4,0.03899999999999437,0.01,0.0,15.0,0.0
93,93.0,68.40950000000001,0.03949999999999676,0.01,0.0,15.0,0.0
94,94.0,69.447,0.04099999999999682,0.01,0.0,15.0,0.0
95,95.0,70.5075,0.04150000000000631,0.01,0.0,15.0,0.0
96,96.0,71.6,0.04299999999999926,0.01,0.0,15.0,0.0
97,97.0,72.71600000000001,0.04299999999999926,0.01,0.0,15.0,0.0
98,98.0,73.86,0.04399999999999693,0.01,0.0,15.0,0.0
99,99.0,75.03299999999999,0.04899999999999949,0.01,0.0,15.0,0.0
100,100.0,76.2385,0.04749999999999943,0.01,0.0,15.0,0.0
101,101.0,77.3845,0.07150000000000034,0.01,0.0,15.0,0.0
102,102.0,78.6235,0.08749999999999858,0.01,0.0,15.0,0.0
103,103.0,80.036,0.04999999999999716,0.01,0.0,15.0,0.0
104,104.0,81.2825,0.0835000000000008,0.02,0.0,15.0,0.0
105,105.0,82.6365,0.09550000000000125,0.02,0.0,15.0,0.0
106,106.0,84.041,0.09900000000000375,0.02,0.0,15.0,0.0
107,107.0,85.6355,0.05649999999999977,0.02,0.0,15.0,0.0
108,108.0,87.02250000000001,0.08749999999999858,0.02,0.0,15.0,0.0
109,109.0,88.533,0.10099999999999909,0.02,0.0,15.0,0.0
110,110.0,90.106,0.1039999999999992,0.02,0.0,15.0,0.0
111,111.0,91.90199999999999,0.06400000000000006,0.02,0.0,15.0,0.0
112,112.0,93.474,0.09799999999999898,0.025,0.004999999999999999,15.0,0.0
113,113.0,95.1785,0.10949999999999704,0.03,0.0,15.0,0.0
114,114.0,97.157,0.07500000000000284,0.03,0.0,15.0,0.0
115,115.0,98.8905,0.10349999999999682,0.03,0.0,15.0,0.0
116,116.0,100.78200000000001,0.1319999999999979,0.03,0.0,15.0,0.0
117,117.0,102.755,0.13100000000000023,0.03,0.0,15.0,0.0
118,118.0,105.00049999999999,0.07849999999999824,0.04,0.0,15.0,0.0
119,119.0,107.0055,0.13049999999999784,0.035,0.005000000000000001,15.0,0.0
120,120.0,109.3845,0.08849999999999625,0.04,0.0,15.0,0.0
121,121.0,111.739,0.08500000000000085,0.04,0.0,15.0,0.0
122,122.0,113.9635,0.14350000000000307,0.02,0.02,15.0,0.0
123,123.0,116.5805,0.09250000000000114,0.04,0.0,15.0,0.0
124,124.0,119.1805,0.09649999999999893,0.04,0.0,15.0,0.0
125,125.0,121.8935,0.10450000000000159,0.05,0.0,15.0,0.0
126,126.0,124.73,0.10999999999999943,0.05,0.0,15.0,0.0
127,127.0,127.69999999999999,0.10600000000000165,0.06,0.0,15.0,0.0
128,128.0,130.803,0.12299999999999045,0.06,0.0,15.0,0.0
129,129.0,134.058,0.117999999999995,0.065,0.0050000000000000044,15.0,0.0
130,130.0,137.45800000000003,0.12199999999999989,0.07,0.0,15.0,0.0
131,131.0,141.01,0.12699999999999534,0.08,0.0,7.5,0.0
132,132.0,144.821,0.125,0.09,0.0,7.5,0.0
133,133.0,148.84500000000003,0.12199999999999989,0.09,0.0,7.5,0.0
134,134.0,152.7535,0.2295000000000016,0.09,0.0,7.5,0.0
