,v0,v1,v2,angle,capacitance,loss,position
0,7.567522202215644,8.91293069246498,7.952970976897488,-0.0001666567791359513,930.3,3.0,1.5
1,7.567979979857784,8.91247291482284,7.953428754539629,-0.0001666567791359513,929.8,3.0,1.5
2,7.579882198553423,8.90606402783288,7.9474776451918085,-0.00013332542330876104,925.7,3.0,1.5
3,7.579882198553423,8.90606402783288,7.9474776451918085,-0.00013332542330876104,926.1,3.0,1.5
4,7.590868861964782,8.90102847376934,7.941526535843989,-9.999406748157079e-05,924.9,3.0,1.5
5,7.591326639606922,8.90102847376934,7.941526535843989,-9.999406748157079e-05,928.0,3.0,1.5
6,7.60231330301828,8.895077364421521,7.93649098178045,-6.666271165438053e-05,921.9,3.0,1.5
7,7.60231330301828,8.895077364421521,7.93603320413831,-6.666271165438053e-05,924.5,3.0,1.5
8,7.61329996642964,8.889584032715842,7.930539872432631,-3.333135582719027e-05,922.0,3.0,1.5
9,7.61375774407178,8.889126255073702,7.9314554277169105,-3.333135582719027e-05,924.6,3.0,1.5
10,7.6252021851252785,8.883632923368022,7.925046540726951,-2.710505431213761e-20,922.2,3.0,1.5
11,7.6252021851252785,8.883632923368022,7.925046540726951,-2.710505431213761e-20,924.2,3.0,1.5
12,7.636646626178777,8.878139591662343,7.919553209021271,3.3331355827190246e-05,923.1,3.0,1.5
13,7.636646626178777,8.878139591662343,7.919553209021271,3.3331355827190246e-05,922.2,3.0,1.5
14,7.648091067232277,8.871730704672384,7.913602099673452,6.666271165438052e-05,917.8,3.0,1.5
15,7.647633289590137,8.871730704672384,7.914059877315592,6.666271165438052e-05,919.7,3.0,1.5
16,7.659535508285775,8.866695150608845,7.9076509903256325,9.999406748157077e-05,922.1,3.0,1.5
17,7.660451063570055,8.866237372966705,7.908566545609912,9.999406748157077e-05,925.9,3.0,1.5
18,7.670522171697134,8.860744041261025,7.902157658619953,0.000133325423308761,927.6,3.0,1.5
19,7.670522171697134,8.859828485976745,7.902157658619953,0.000133325423308761,928.3,4.0,1.5
20,7.682424390392773,8.854335154271066,7.896206549272134,0.0001666567791359513,930.7,2.0,1.5
21,7.6815088351084935,8.854335154271066,7.896664326914274,0.0001666567791359513,932.7,2.0,1.5
