,voltage,cmean,cstd,lmean,lstd,vmean,vstd
0,150.0,297.9262,0.06281846862188965,7.19,0.02280350850198266,3.0,0.0
1,149.9,297.62460000000004,0.033487908265519846,7.230000000000001,0.008944271909999366,3.0,0.0
2,149.8,297.2478,0.018475930287811426,7.238000000000001,0.003999999999999915,3.0,0.0
3,149.70000000000002,296.82640000000004,0.011842297074457202,7.230000000000001,8.881784197001252e-16,3.0,0.0
4,149.6,296.37039999999996,0.007418894796392758,7.217999999999999,0.003999999999999915,3.0,0.0
5,149.5,295.9002,0.003544009029334753,7.196000000000001,0.004898979485566252,3.0,0.0
6,149.4,295.4096,0.004498888751685095,7.172,0.003999999999999915,3.0,0.0
7,149.3,294.89799999999997,0.004335896677730243,7.134,0.004898979485566252,3.0,0.0
8,149.20000000000002,294.36879999999996,0.0075999999999941045,7.090000000000001,0.006324555320336624,3.0,0.0
9,149.1,293.8326,0.013032267646109414,7.045999999999999,0.00799999999999983,3.0,0.0
10,149.0,293.23619999999994,0.01808203528368176,6.959999999999999,0.016733200530681475,3.0,0.0
11,148.9,292.6402,0.021729242968861896,6.848000000000001,0.027856776554368308,3.0,0.0
12,148.8,292.021,0.023108440016592662,6.682,0.039698866482558624,3.0,0.0
13,148.70000000000002,291.3804,0.026814921219352854,6.488000000000001,0.0435430821141542,3.0,0.0
14,148.6,290.7346,0.024880514464132548,6.342,0.03249615361854392,3.0,0.0
15,148.5,290.0692,0.03489641815429735,6.192,0.0299332590941915,3.0,0.0
16,148.4,289.3184,0.04078529146640095,5.843999999999999,0.09002221947941516,3.0,0.0
17,148.3,288.579,0.03774652301868569,5.64,0.02280350850198266,3.0,0.0
18,148.20000000000002,287.7802,0.04791408978578299,5.4079999999999995,0.02925747767665551,3.0,0.0
19,148.1,286.9044,0.05439338195039391,5.202,0.038678159211627317,3.0,0.0
20,148.0,285.9788,0.06251847726872313,5.085999999999999,0.02154065922853805,3.0,0.0
21,147.9,284.9228,0.05772832926735248,4.926,0.013564659966250562,3.0,0.0
22,147.8,283.6888,0.05068096289536725,4.676,0.018547236990991377,3.0,0.0
23,147.70000000000002,282.154,0.04430349873316245,4.444,0.028000000000000087,3.0,0.0
24,147.6,280.52,0.056387941973443996,4.103999999999999,0.06974238309665101,3.0,0.0
25,147.5,278.89219999999995,0.04849494819049978,3.6059999999999994,0.0873155198117723,3.0,0.0
26,147.4,277.27200000000005,0.01447756885669175,3.056,0.04079215610874232,3.0,0.0
27,147.3,275.6488,0.03635601738364752,2.47,0.0,3.0,0.0
28,147.20000000000002,274.37284,0.02641557116551123,3.3078000000000003,0.2793638487707384,7.5,0.0
29,147.1,272.8046,0.04929746443783574,2.4755999999999996,0.44761304717356043,7.5,0.0
30,147.0,271.2748,0.018225257199824683,2.2800000000000002,0.020000000000000018,7.5,0.0
31,146.9,269.813,0.017017637908945872,2.3000000000000003,0.017888543819998284,7.5,0.0
32,146.8,268.3768,0.011956588142110612,2.31,0.012649110640673528,7.5,0.0
33,146.70000000000002,266.9688,0.024210741417797003,2.318,0.01166190378969052,7.5,0.0
34,146.6,265.5596,0.018714700104481622,2.31,0.006324555320336764,7.5,0.0
35,146.5,264.2,0.02836899716239063,2.2880000000000003,0.004000000000000093,7.5,0.0
36,146.4,262.8172,0.026430285658680108,2.272,0.003999999999999915,7.5,0.0
37,146.3,261.4334,0.02740510901272932,2.244,0.004898979485566252,7.5,0.0
38,146.20000000000002,260.0894,0.022685678301518353,2.2039999999999997,0.004898979485566252,7.5,0.0
39,146.1,258.7558,0.024838679514008772,2.1719999999999997,0.004000000000000093,7.5,0.0
40,146.0,257.4648,0.02110355420302685,2.14,0.0,7.5,0.0
41,145.9,256.19759999999997,0.023474241201804222,2.094,0.00489897948556647,7.5,0.0
42,145.8,254.9146,0.024686838598735786,2.06,0.006324555320336764,7.5,0.0
43,145.70000000000002,253.67979999999997,0.025427544120510282,2.026,0.004898979485566252,7.5,0.0
44,145.6,252.48760000000001,0.013661625086349445,1.9920000000000002,0.0040000000000000036,7.5,0.0
45,145.5,251.3095,0.01066770828247412,1.9658000000000002,0.003919183588453072,7.5,0.0
46,145.4,250.13884,0.016040648365945993,1.932,0.0040000000000000036,7.5,0.0
47,145.3,248.97200000000004,0.016697305171790102,1.8939999999999997,0.008000000000000007,7.5,0.0
48,145.20000000000002,247.81760000000003,0.0211054495332323,1.864,0.008000000000000007,7.5,0.0
49,145.1,246.69819999999999,0.023111901695881294,1.828,0.0040000000000000036,7.5,0.0
50,145.0,245.57319999999999,0.006177378084588753,1.8,0.0,7.5,0.0
51,144.9,244.49319999999997,0.01985346317396622,1.768,0.007483314773547889,7.5,0.0
52,144.8,243.37460000000002,0.0221864823710271,1.73,0.010954451150103331,7.5,0.0
53,144.70000000000002,242.279,0.023748684174079368,1.69,0.006324555320336764,7.5,0.0
54,144.6,241.209,0.025604687070926828,1.652,0.0040000000000000036,7.5,0.0
55,144.5,240.1392,0.0171043854025767,1.612,0.007483314773547889,7.5,0.0
56,144.4,239.1118,0.016892601931022305,1.5640000000000003,0.01019803902718558,7.5,0.0
57,144.3,238.0976,0.014759403781993835,1.488,0.017204650534085267,7.5,0.0
58,144.20000000000002,237.0386,0.053511120339604035,0.7560000000000001,0.4501377566923264,7.5,0.0
59,144.1,236.0272,0.01413364779524517,0.384,0.008000000000000007,7.5,0.0
60,144.0,235.0582,0.014076931483809556,0.38,0.0,7.5,0.0
61,143.9,234.09920000000002,0.020874865269025426,0.37399999999999994,0.004898979485566361,7.5,0.0
