,v0,v1,v2,angle,capacitance,loss,position
0,6.907864619891964,8.935819574571978,7.8348643452253794,-0.0015269475636312721,209.0,0.1,7.5
1,6.907864619891964,8.935819574571978,7.835779900509659,-0.0015269475636312721,209.19,0.1,7.5
2,6.907864619891964,8.935361796929838,7.835322122867519,-0.0015269475636312721,209.37,0.2,7.5
3,6.9074068422498245,8.935819574571978,7.8348643452253794,-0.0015269475636312721,209.2,0.1,7.5
4,6.907864619891964,8.935819574571978,7.835322122867519,-0.0015269475636312721,209.17,0.1,7.5
5,6.95959349345378,8.909726248970001,7.808771019623402,-0.001374252807268145,207.36,0.1,7.5
6,6.95913571581164,8.909726248970001,7.809228797265542,-0.001374252807268145,207.18,0.1,7.5
7,6.95913571581164,8.910184026612141,7.807397686696982,-0.001374252807268145,207.18,0.1,7.5
8,6.9586779381695,8.909726248970001,7.809228797265542,-0.001374252807268145,207.06,0.1,7.5
9,6.95822016052736,8.910641804254281,7.807397686696982,-0.001374252807268145,207.19,0.1,7.5
10,7.011780144657735,8.883175145725883,7.782677694021424,-0.0012215580509050178,205.56,0.1,7.5
11,7.011322367015595,8.883175145725883,7.782219916379284,-0.0012215580509050178,205.48,0.1,7.5
12,7.013153477584154,8.884090701010162,7.782677694021424,-0.0012215580509050178,205.35,0.2,7.5
13,7.0122379222998745,8.884090701010162,7.781304361095004,-0.0012215580509050178,205.4,0.1,7.5
14,7.0122379222998745,8.885006256294442,7.782677694021424,-0.0012215580509050178,205.51,0.1,7.5
15,7.06442457350383,8.856624042481766,7.756126590777306,-0.0010688632945418904,204.36,0.1,7.5
16,7.06625568407239,8.857539597766046,7.755668813135166,-0.0010688632945418904,204.5,0.1,7.5
17,7.06579790643025,8.857081820123906,7.756126590777306,-0.0010688632945418904,204.54,0.1,7.5
18,7.06625568407239,8.857997375408186,7.756126590777306,-0.0010688632945418904,204.43,0.2,7.5
19,7.06579790643025,8.857081820123906,7.756126590777306,-0.0010688632945418904,204.46,0.1,7.5
20,7.1170690023499255,8.830072939237647,7.7304910428174685,-0.0009161685381787632,203.53,0.1,7.5
21,7.1166112247077855,8.830988494521927,7.729575487533189,-0.0009161685381787632,203.32,0.1,7.5
22,7.117984557634205,8.830988494521927,7.729575487533189,-0.0009161685381787632,203.29,0.0,7.5
23,7.117984557634205,8.829615161595507,7.7304910428174685,-0.0009161685381787632,203.33,0.1,7.5
24,7.117984557634205,8.830988494521927,7.729575487533189,-0.0009161685381787632,203.35,0.1,7.5
25,7.1706289864803,8.80489516891995,7.703482161931212,-0.0007634737818156361,202.49,0.1,7.5
26,7.17017120883816,8.80489516891995,7.703482161931212,-0.0007634737818156361,202.68,0.1,7.5
27,7.17017120883816,8.80352183599353,7.704397717215492,-0.0007634737818156361,202.55,0.1,7.5
28,7.1706289864803,8.80352183599353,7.704397717215492,-0.0007634737818156361,202.64,0.1,7.5
29,7.17017120883816,8.80306405835139,7.703939939573352,-0.0007634737818156361,202.38,0.1,7.5
30,7.220984527115696,8.779259620960111,7.677388836329234,-0.0006107790254525088,201.88,0.1,7.5
31,7.222815637684255,8.779717398602251,7.677388836329234,-0.0006107790254525088,201.8,0.1,7.5
32,7.220068971831416,8.777428510391552,7.676931058687094,-0.0006107790254525088,201.9,0.1,7.5
33,7.2214423047578356,8.776970732749412,7.676473281044954,-0.0006107790254525088,201.9,0.0,7.5
34,7.2219000823999755,8.779259620960111,7.677846613971374,-0.0006107790254525088,201.91,0.1,7.5
35,7.274086733603931,8.751335184789575,7.651295510727256,-0.0004580842690893815,201.49,0.1,7.5
36,7.273628955961791,8.751792962431715,7.650837733085116,-0.0004580842690893815,201.73,0.1,7.5
37,7.274544511246071,8.754081850642415,7.652211066011536,-0.0004580842690893815,201.64,0.1,7.5
38,7.272713400677511,8.751792962431715,7.652211066011536,-0.0004580842690893815,201.83,0.1,7.5
39,7.274544511246071,8.751792962431715,7.652211066011536,-0.0004580842690893815,201.67,0.1,7.5
40,7.326273384807886,8.726157414471878,7.626117740409558,-0.00030538951272625434,201.44,0.1,7.5
41,7.325815607165746,8.726615192114018,7.626117740409558,-0.00030538951272625434,201.29,0.1,7.5
42,7.326273384807886,8.724784081545458,7.626117740409558,-0.00030538951272625434,201.27,0.1,7.5
43,7.325815607165746,8.725241859187598,7.625659962767418,-0.00030538951272625434,201.47,0.1,7.5
44,7.326273384807886,8.727072969756158,7.6252021851252785,-0.00030538951272625434,201.38,0.1,7.5
45,7.378917813653981,8.70052186651204,7.599108859523301,-0.00015269475636312717,201.22,0.1,7.5
46,7.378002258369701,8.70052186651204,7.598651081881161,-0.00015269475636312717,201.18,0.1,7.5
47,7.378460036011841,8.69869075594348,7.600482192449721,-0.00015269475636312717,201.34,0.1,7.5
48,7.377544480727561,8.70052186651204,7.600024414807581,-0.00015269475636312717,201.3,0.1,7.5
49,7.379375591296121,8.70052186651204,7.600024414807581,-0.00015269475636312717,201.34,0.1,7.5
50,7.4311044648579365,8.674428540910062,7.573931089205603,0.0,201.71,0.1,7.5
51,7.432020020142216,8.674886318552202,7.573931089205603,0.0,201.9,0.1,7.5
52,7.4315622425000765,8.674428540910062,7.573015533921323,0.0,202.11,0.1,7.5
53,7.4311044648579365,8.674428540910062,7.572557756279183,0.0,202.03,0.1,7.5
54,7.4315622425000765,8.674886318552202,7.573931089205603,0.0,202.15,0.1,7.5
55,7.483291116061891,8.648792992950224,7.547379985961486,0.0001526947563631274,202.26,0.1,7.5
56,7.485122226630452,8.648335215308084,7.546922208319345,0.0001526947563631274,202.31,0.0,7.5
