,voltage,cmean,cstd,lmean,lstd,vmean,vstd
0,0.0,25.028296,0.0023169341811974326,-0.010280000000000001,3.999999999999976e-05,15.0,0.0
1,0.1,25.036217999999998,0.0015966890743032904,-0.01026,4.8989794855663264e-05,15.0,0.0
2,0.2,25.04598,0.0012363332883975333,-0.010220000000000002,3.999999999999976e-05,15.0,0.0
3,0.30000000000000004,25.057160000000003,0.0009335523552536657,-0.010220000000000002,3.999999999999976e-05,15.0,0.0
4,0.4,25.069036,0.000741851737209178,-0.01026,4.8989794855663264e-05,15.0,0.0
5,0.5,25.081408,0.0006352763178335135,-0.0102,0.0,15.0,0.0
6,0.6000000000000001,25.094514,0.00047110932913740905,-0.010220000000000002,3.999999999999976e-05,15.0,0.0
7,0.7000000000000001,25.107914,0.00039686773615317197,-0.010220000000000002,3.999999999999976e-05,15.0,0.0
8,0.8,25.121565999999998,0.00028625862432357364,-0.0102,0.0,15.0,0.0
9,0.9,25.135686,0.00021312906887713506,-0.010240000000000003,4.8989794855663264e-05,15.0,0.0
10,1.0,25.149840000000005,0.00020327321515589084,-0.0103,6.32455532033672e-05,15.0,0.0
11,1.1,25.16413,0.00020228692493623013,-0.01024,4.8989794855663264e-05,15.0,0.0
12,1.2000000000000002,25.178500000000003,0.00015231546211710978,-0.01024,4.8989794855663264e-05,15.0,0.0
13,1.3,25.193128,0.00014469277798096944,-0.01026,4.8989794855663264e-05,15.0,0.0
14,1.4000000000000001,25.207591999999998,0.00010979981785131254,-0.010220000000000002,3.999999999999976e-05,15.0,0.0
15,1.5,25.22251,1.78885438193211e-05,-0.0102,0.0,15.0,0.0
16,1.6,25.23777,0.00015165750888105237,-0.010240000000000003,4.8989794855663264e-05,15.0,0.0
17,1.7000000000000002,25.253172,9.346657156488927e-05,-0.010220000000000002,3.999999999999976e-05,15.0,0.0
18,1.8,25.26847,5.58569601755053e-05,-0.010220000000000002,3.999999999999976e-05,15.0,0.0
19,1.9000000000000001,25.283828,8.423775875415463e-05,-0.0102,0.0,15.0,0.0
20,2.0,25.299238,0.00014743133995190466,-0.010220000000000002,3.999999999999976e-05,15.0,0.0
21,2.1,25.315170000000002,0.000175385290147033,-0.010220000000000002,3.999999999999976e-05,15.0,0.0
22,2.2,25.330814,0.0001392264342714692,-0.010220000000000002,3.999999999999976e-05,15.0,0.0
23,2.3000000000000003,25.346462,0.00016228370220075738,-0.0102,0.0,15.0,0.0
24,2.4000000000000004,25.362532,0.00022058105086383262,-0.01024,4.8989794855663264e-05,15.0,0.0
25,2.5,25.378390000000003,0.00019899748742128868,-0.0102,6.324555320336775e-05,15.0,0.0
26,2.6,25.394592,0.0002646053665370129,-0.0102,0.0,15.0,0.0
27,2.7,25.410677999999997,0.00023903137869351956,-0.0102,0.0,15.0,0.0
28,2.8000000000000003,25.426776,0.00029452334372684314,-0.0102,0.0,15.0,0.0
29,2.9000000000000004,25.443274,0.00026672832620487316,-0.010159999999999999,4.898979485566411e-05,15.0,0.0
30,3.0,25.459539999999997,0.00031041907157835504,-0.01018,4.000000000000045e-05,15.0,0.0
31,3.1,25.476074,0.0003426718546944223,-0.01018,4.000000000000045e-05,15.0,0.0
32,3.2,25.492691999999998,0.00033480740732565097,-0.0102,0.0,15.0,0.0
33,3.3000000000000003,25.5092,0.00030757112998403886,-0.01018,4.000000000000045e-05,15.0,0.0
34,3.4000000000000004,25.525789999999997,0.00039663585314452416,-0.01014,4.898979485566412e-05,15.0,0.0
35,3.5,25.542944,0.0005310969779623344,-0.01018,4.000000000000045e-05,15.0,0.0
36,3.6,25.559902,0.0004103851849180128,-0.0102,0.0,15.0,0.0
37,3.7,25.576857999999998,0.0003838437181974664,-0.01018,4.000000000000045e-05,15.0,0.0
38,3.8000000000000003,25.593798,0.00041820569101750407,-0.010159999999999999,4.898979485566411e-05,15.0,0.0
39,3.9000000000000004,25.611014,0.00046765799469279,-0.01018,4.000000000000045e-05,15.0,0.0
40,4.0,25.627930000000003,0.00043520110293998913,-0.01018,4.000000000000045e-05,15.0,0.0
41,4.1000000000000005,25.645122000000004,0.0004112128402655272,-0.0102,0.0,15.0,0.0
42,4.2,25.662405999999997,0.0005002239498467647,-0.010159999999999999,4.898979485566411e-05,15.0,0.0
43,4.3,25.679732,0.0005316540228377711,-0.01018,4.000000000000045e-05,15.0,0.0
44,4.4,25.697201999999997,0.0004962418765077423,-0.010159999999999999,4.898979485566411e-05,15.0,0.0
45,4.5,25.714702,0.0006056203431200455,-0.010159999999999999,4.898979485566411e-05,15.0,0.0
46,4.6000000000000005,25.73227,0.0005421070005084146,-0.0101,0.0,15.0,0.0
47,4.7,25.750224000000003,0.0005941918881978761,-0.01014,4.898979485566412e-05,15.0,0.0
48,4.800000000000001,25.767888,0.0006449930232177865,-0.01014,4.898979485566411e-05,15.0,0.0
49,4.9,25.785896,0.0006394560188164506,-0.01014,4.898979485566411e-05,15.0,0.0
50,5.0,25.803804000000003,0.0005417600945075374,-0.01014,4.898979485566412e-05,15.0,0.0
51,5.1000000000000005,25.821398,0.0005631838065851779,-0.0101,0.0,15.0,0.0
52,5.2,25.839418000000002,0.0005952276875282389,-0.0101,0.0,15.0,0.0
53,5.300000000000001,25.857276000000002,0.0005542779086350123,-0.010079999999999999,3.999999999999976e-05,15.0,0.0
54,5.4,25.875248,0.0008179584341527672,-0.0101,0.0,15.0,0.0
55,5.5,25.89371,0.0006225431711934776,-0.01008,3.999999999999976e-05,15.0,0.0
