,v0,v1,v2,angle,capacitance,loss,position
0,8.59660634174627,9.031037324137088,9.040650654622029,-0.0008331028656398257,411.8,0.4,3.0
1,8.59706411938841,9.031037324137088,9.041566209906309,-0.0008331028656398257,410.2,0.4,3.0
2,8.59706411938841,9.031037324137088,9.041108432264169,-0.0008331028656398257,410.5,0.4,3.0
3,8.59706411938841,9.031495101779228,9.041108432264169,-0.0008331028656398257,409.7,0.7,3.0
4,8.59706411938841,9.031037324137088,9.041108432264169,-0.0008331028656398257,408.3,0.5,3.0
5,8.624988555558947,9.01684621723075,9.026917325357829,-0.0007497925790758432,400.0,0.3,3.0
6,8.624988555558947,9.01730399487289,9.026917325357829,-0.0007497925790758432,398.3,0.3,3.0
7,8.624988555558947,9.01730399487289,9.026917325357829,-0.0007497925790758432,397.1,0.3,3.0
8,8.624988555558947,9.01730399487289,9.026459547715689,-0.0007497925790758432,395.6,0.5,3.0
9,8.624988555558947,9.01730399487289,9.026917325357829,-0.0007497925790758432,394.1,0.4,3.0
10,8.653828547013763,9.003112887966552,9.01364177373577,-0.0006664822925118606,386.7,0.3,3.0
11,8.653828547013763,9.002655110324412,9.01272621845149,-0.0006664822925118606,386.0,0.7,3.0
12,8.653828547013763,9.003112887966552,9.01318399609363,-0.0006664822925118606,386.0,0.3,3.0
13,8.653370769371623,9.002655110324412,9.01364177373577,-0.0006664822925118606,384.1,0.3,3.0
14,8.653828547013763,9.002655110324412,9.01364177373577,-0.0006664822925118606,383.6,0.3,3.0
15,8.682668538468581,8.988006225775933,8.998992889187292,-0.000583172005947878,378.5,0.3,3.0
16,8.682668538468581,8.988006225775933,8.998992889187292,-0.000583172005947878,378.4,0.3,3.0
17,8.682668538468581,8.988006225775933,8.998535111545152,-0.000583172005947878,377.7,0.7,3.0
18,8.682668538468581,8.988006225775933,8.998992889187292,-0.000583172005947878,377.1,0.7,3.0
19,8.682668538468581,8.988006225775933,8.998992889187292,-0.000583172005947878,376.9,0.3,3.0
20,8.710592974639118,8.973357341227455,8.983886226996674,-0.0004998617193838954,372.4,1.0,3.0
21,8.710592974639118,8.973357341227455,8.983886226996674,-0.0004998617193838954,371.9,0.3,3.0
22,8.710592974639118,8.973357341227455,8.984344004638814,-0.0004998617193838954,371.7,0.3,3.0
23,8.710135196996978,8.973357341227455,8.984344004638814,-0.0004998617193838954,371.3,0.7,3.0
24,8.710592974639118,8.973357341227455,8.983886226996674,-0.0004998617193838954,371.2,0.3,3.0
25,8.739890743736076,8.959624011963255,8.970152897732476,-0.00041655143281991286,367.8,0.3,3.0
26,8.739432966093936,8.959624011963255,8.969695120090336,-0.00041655143281991286,366.4,0.3,3.0
27,8.739432966093936,8.959624011963255,8.970152897732476,-0.00041655143281991286,366.3,0.3,3.0
28,8.738975188451796,8.959624011963255,8.970152897732476,-0.00041655143281991286,365.9,0.3,3.0
29,8.739890743736076,8.959624011963255,8.969695120090336,-0.00041655143281991286,367.2,0.7,3.0
30,8.768730735190893,8.945432905056917,8.956419568468275,-0.0003332411462559303,364.0,0.3,3.0
31,8.768272957548753,8.945890682699057,8.956877346110415,-0.0003332411462559303,364.3,0.3,3.0
32,8.768272957548753,8.945890682699057,8.956419568468275,-0.0003332411462559303,364.1,0.3,3.0
33,8.768730735190893,8.945890682699057,8.956877346110415,-0.0003332411462559303,363.6,0.7,3.0
34,8.768730735190893,8.945890682699057,8.956419568468275,-0.0003332411462559303,365.1,0.3,3.0
35,8.797112949003571,8.931241798150579,8.942686239204077,-0.0002499308596919477,362.2,0.7,3.0
36,8.796655171361431,8.931241798150579,8.942228461561937,-0.0002499308596919477,361.7,0.3,3.0
37,8.797112949003571,8.931241798150579,8.942686239204077,-0.0002499308596919477,361.6,0.3,3.0
38,8.796655171361431,8.931241798150579,8.942228461561937,-0.0002499308596919477,362.0,0.3,3.0
39,8.797112949003571,8.930784020508439,8.942228461561937,-0.0002499308596919477,362.23421,0.3,3.0
40,8.825952940458388,8.91705069124424,8.927579577013459,-0.00016662057312796514,358.948,0.3,3.0
41,8.825495162816248,8.91705069124424,8.927579577013459,-0.00016662057312796514,359.25,0.3,3.0
42,8.825952940458388,8.91705069124424,8.927579577013459,-0.00016662057312796514,359.36,0.3,3.0
43,8.825952940458388,8.9165929136021,8.927579577013459,-0.00016662057312796514,359.57,0.3,3.0
44,8.825952940458388,8.91705069124424,8.927579577013459,-0.00016662057312796514,359.34,0.3,3.0
45,8.853877376628926,8.9028595843379,8.91384624774926,-8.331028656398257e-05,357.0,0.5,3.0
46,8.853877376628926,8.9028595843379,8.91384624774926,-8.331028656398257e-05,357.02,0.3,3.0
47,8.853877376628926,8.9028595843379,8.91384624774926,-8.331028656398257e-05,358.24,0.3,3.0
48,8.853877376628926,8.9028595843379,8.91384624774926,-8.331028656398257e-05,358.41,0.3,3.0
49,8.853877376628926,8.9028595843379,8.91384624774926,-8.331028656398257e-05,358.16,0.3,3.0
50,8.882259590441603,8.889126255073702,8.89965514084292,0.0,357.05,0.3,3.0
51,8.882259590441603,8.889126255073702,8.89965514084292,0.0,357.4,0.7,3.0
52,8.882717368083743,8.889126255073702,8.89965514084292,0.0,357.65,0.3,3.0
53,8.882717368083743,8.889126255073702,8.89965514084292,0.0,358.06,0.3,3.0
54,8.882717368083743,8.889126255073702,8.89965514084292,0.0,357.25,0.3,3.0
55,8.911099581896421,8.874019592883084,8.885006256294442,8.331028656398257e-05,354.48,0.3,3.0
56,8.911099581896421,8.873561815240944,8.884548478652302,8.331028656398257e-05,354.5,0.5,3.0
